1235614069446586368;⚠🚧 Túnel Daher Elias Cutait, antigo Nove de Julho, será interditado, sentido centro, das 23h30 às 4h30, para serviços de manutenção. 🚧⚠ Mais informações: ;
1235590473198297089;Referente a interferência na  Av. São João, sentido bairro, junto a Rua Gal Julio Marcondes Salgado, via liberada. #ZC.;
1235586799445176322;Interferência na  Av. São João, sentido bairro, junto a Rua Gal Julio Marcondes Salgado, ocupação de duas faixas. #ZC.;
1235580054215823361;@sergioyariwake Olá, informamos que a substituição das placas está programada para sábado (07/03/2020). Agradecemos o contato.;
1235570403617185792;Referente a interferência na Av. Radial Leste, sentido centro, junto R. Mem de Sá, via liberada #ZL.;
1235569495453859843;Referente a interferência no término da  Ponte Transamérica, sentido único, via liberada. #ZS.;
1235567500047323137;Referente a interferência no término da  Ponte Transamérica, sentido único,via liberada. #ZS.;
1235556325884678147;Interferência na Av. Radial Leste, sentido centro, junto R. Mem de Sá, ocupação da faixa da direita. #ZL.;
1235555616044863489;Interferência no término da  Ponte Transamérica, sentido único, ocupação da faixa esquerda. #ZS.;
1235554950148579328;Referente a interdição na Av Rangel Pestana, sentido centro, junto R. Piratininga,  via liberada. #ZC.;
1235551978190770177;@mmatos_IP Olá, o canal para solicitar fiscalização de trânsito e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235551875287707648;@teonainternet Olá, o canal para solicitar fiscalização de trânsito e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235547603191959552;@79RDuca Olá, o canal para solicitar fiscalização de trânsito e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235546192668475398;Via liberada em relação a interferência na R. Dr. Luiz Ayres, sentido Centro, 100 m após Vd. Itinguçú, ocupação total. #ZL;
1235535370646958080;Via liberada em relação a interferência na Av. Aricanduva, sentido Marginal, 100 m antes da Av. Dalila. #ZL;
1235532972889198603;Interferência na R. Dr. Luiz Ayres, sentido Centro, 100 m após Vd. Itinguçú, ocupação total. #ZL;
1235530368352055298;Interferência na Av. Aricanduva, sentido Marginal, 100 m antes da Av. Dalia, ocupa uma faixa. #ZL;
1235524288205279232;Referente a interferência na Av Rangel Pestana, sentido Centro, no momento a Rua Piratininga está interditada. #ZC;
1235517880223109120;Interferência na Av Rangel Pestana, sentido Centro, junto R. Piratininga, ocupação total da via. #ZC;
1235516871849512961;Via liberada em relação a interferência na Marginal Pinheiros, sentido Interlagos, 1000 m antes da Pte. Jaguaré. #ZO;
1235516421133791232;Interferência na Av. NSra. de Sabará, sentido centro, próximo Rua Frei Canísio, ocupa uma faixa. #ZS;
1235507311763951616;Interferência na Marginal Pinheiros, sentido Interlagos, 1000 m antes da Pte. Jaguaré, ocupa uma faixa. #ZO;
1235468744782229505;Via liberada referente ai nterferência na Marginal Tietê, sentido Ayrton Senna, pista expressa, entre Ponte Tatuapé e Ponte Aricanduva. #ZL;
1235462830620434434;Via liberada referente a interferência na Av. Aricanduva, sentido Marginal, pista local, junto à R. Inácio Costa. #ZL;
1235435780421685248;Interferência  junto ao acesso da R. da Consolação, sentido Centro,  para a Ligação Leste-Oeste (sentido Penha). Ocupação total. #ZC;
1235411644064415750;Interferência na Marginal Tietê, sentido Ayrton Senna, pista expressa, entre Ponte Tatuapé e Ponte Aricanduva. Ocupação total. #ZL;
1235406044580306944;Interferência na Av. Aricanduva, sentido Marginal, pista local, junto à R. Inácio Costa. Ocupação total. #ZL;
1235354272973414402;Via Liberada em Relação a Interferência na Avenida Ibirapuera, sentido centro, altura da Avenida Jandira. #ZS;
1235353984669560832;Via Liberada em Relação a Interferência na Av Rubem Berta, sentido Aeroporto, 100m antes Viaduto Pedro de Toledo. #ZS;
1235347316737003520;Interferência na Avenida Ibirapuera, sentido centro, altura da Avenida Jandira, ocupa duas faixas. #ZS;
1235343656443351042;Via Liberada em Relação a interferência na R Solon, sentido Único, junto R Newton Prado. #ZC;
1235342269366120450;⚠🚧 Túnel Daher Elias Cutait, antigo Nove de Julho, será interditado, sentido centro, das 23h30 às 4h30, para serviços de manutenção. 🚧⚠ Mais informações: ;
1235337009599852547;Interferência na R Solon, sentido Único, junto R Newton Prado, ocupação total. #ZC;
1235335392376823808;Interferência na Av Rubem Berta, sentido Aeroporto, 100m antes Viaduto Pedro de Toledo, ocupa uma faixa. #ZS;
1235318421258219521;Via Liberada em Relação a Interferência na Av Radial Leste, sentido Centro, junto a Rua Antonio de Barros. #ZL;
1235317214422667264;Via Liberada em Relação a Interferência na Marginal Tietê, sentido Ayrton Senna, pista Central, 800m após Pte Cruzeiro do Sul. #ZC;
1235312080443539457;⚠🚧 Túnel Sebastião Camargo, sentido único (centro), será interditado, das 23h30 às 4h30, para serviços de manutenção. 🚧⚠ Mais informações: ;
1235311786695495683;Interferência na Av Radial Leste, sentido Centro, junto a Rua Antonio de Barros, ocupa duas faixas. #ZL;
1235308455189192710;Interferência na Marginal Tietê, sentido Ayrton Senna, pista Central, 800m após Pte Cruzeiro do Sul, ocupa uma faixa. #ZC;
1235304383283417089;Via Liberada em Relação a Interferência na R Sena Madureira, sentido Vila Mariana, junto a R Coronel Lisboa. #ZS;
1235298688815288320;Interferência na R Sena Madureira, sentido Vila Mariana, junto a R Coronel Lisboa, ocupa duas faixas. #ZS;
1235297773358112777;@4XDfRuIuJesJIft Olá, o canal para solicitar fiscalização de trânsito e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235289741916024832;Via Liberada em Relação a Interferência na Av. Vereador José Diniz, sentido centro, junto a R. Dr. Jesuíno Maciel. #ZS.;
1235282853891624968;@aroldocidadao Olá, o canal para realizar esta solicitação e acompanhar o andamento do seu pedido é o Portal SP 156. Ligue grátis, baixe o aplicativo ou acesse este link: ;
1235279084059602944;Interferência na Av. Vereador José Diniz, sentido centro, junto a R. Dr. Jesuíno Maciel, ocupação da faixa da direita. #ZS.;
